,name,rating,title,content,rev_wrote,reply,class instance
,hanan hafiz,5 stars: Excellent,Great addest to any company,Great help me to keep mu team on track,1 review,False,<reviewer.Reviewer object at 0x7f01db319510>
,ARI Designs,5 stars: Excellent,Excellent software,"I own a small business. Since we have integrated Monday’s into our day to day we have increased efficiency, accountability, and overall team communication. The software is easy to use and customer service has been very helpful.",1 review,False,<reviewer.Reviewer object at 0x7f01db7cded0>
,bradley kaufman,5 stars: Excellent,I have used plenty of project…,I have used plenty of project management tools. I think Monday.com is on track to do some pretty incredible things!,1 review,False,<reviewer.Reviewer object at 0x7f01db319d90>
,S.B.,5 stars: Excellent,This is a great multi user program that…,This is a great multi user program that allows everyone to work independently together,1 review,False,<reviewer.Reviewer object at 0x7f01db7cdd50>
,brandon cummings,5 stars: Excellent,Monday makes it really easy for us to…,"Monday makes it really easy for us to keep track of multiple projects all in the same place. No more chasing down people for updates because EVERYTHING is on Monday. We have team members who are hesitant to adopt new software, but they're using Monday.com because it's easy.",1 review,False,<reviewer.Reviewer object at 0x7f01db319d90>
,daniel shenk moreno,5 stars: Excellent,Making business ops easy for your team!,monday.com makes it easy to build your own systems to efficiently track your business operations. I love that it continues to improve and add new features all the time -- they listen to feedback and incorporate the good ideas into future releases which brings so much more value to their Work OS that when we first started with dapulse!,1 review,False,<reviewer.Reviewer object at 0x7f01db319510>
,name,rating,title,content,rev_wrote,reply,class instance
,Joel Vargas,3 stars: Average,Decently useful site,"Decently useful site, but it’s the bane of my existence. It’s missing some features I need but still useful. Maybe they’ll improve next year or I’ll look into trello or other good solutions for Project management.",12 reviews,False,<reviewer.Reviewer object at 0x7f3bc7c0a250>
,Nita Kusumadewi,5 stars: Excellent,Excellent assistance to make my life…,Excellent assistance to make my life easier to run the business,1 review,False,<reviewer.Reviewer object at 0x7f3bc7c0a490>
,Susan Allen,1 star: Bad,Dishonest company that hijacks contact lists,"An invitation to join Monday.com was sent to me from my friend.  My friends says she never sent it--that monday.com hijacked her contact list and sent fake invitations to all her friends.  This is a definite clue to me that this is a dishonest company and should be avoided at all costs.  I find that monday.com has done the same thing to my contacts, I will look for still more ways to alert the world to the dishonesty of this company.",2 reviews,False,<reviewer.Reviewer object at 0x7f3bc7c0a290>
,name,rating,title,content,rev_wrote,reply,class instance
,Joel Vargas,3 stars: Average,Decently useful site,"Decently useful site, but it’s the bane of my existence. It’s missing some features I need but still useful. Maybe they’ll improve next year or I’ll look into trello or other good solutions for Project management.",12 reviews,False,<reviewer.Reviewer object at 0x7f5d16fc9d50>
,Nita Kusumadewi,5 stars: Excellent,Excellent assistance to make my life…,Excellent assistance to make my life easier to run the business,1 review,False,<reviewer.Reviewer object at 0x7f5d16ba7350>
,Susan Allen,1 star: Bad,Dishonest company that hijacks contact lists,"An invitation to join Monday.com was sent to me from my friend.  My friends says she never sent it--that monday.com hijacked her contact list and sent fake invitations to all her friends.  This is a definite clue to me that this is a dishonest company and should be avoided at all costs.  I find that monday.com has done the same thing to my contacts, I will look for still more ways to alert the world to the dishonesty of this company.",2 reviews,False,<reviewer.Reviewer object at 0x7f5d16fc9bd0>
,Rain Master,1 star: Bad,crazy expensive,"crazy expensive, especially for team in Asia, where ROI of one employee is much lower.",1 review,True,<reviewer.Reviewer object at 0x7f5d16ba70d0>
,Igaln,2 stars: Poor,Too expensive too quickly,"Same reason as users below;  $1200/year addition for 5 user increments are not acceptable.They claim that it is easy to build plugins and there is a market place for it, but we had not had a single response to any requests.The UX/UI of the platform is better than most, but they are pretty aggressive on the sales side so you might not notice at first how the costs could creep up.It's a shame. Good product with good potential.",1 review,True,<reviewer.Reviewer object at 0x7f5d16fc9d50>
,Thomas O'Rourke,1 star: Bad,Way overpriced - look elsewhere,"Here's the review I left while cancelling my subscription:To be honest, as much as I love the product UX your proposition is a complete and utter rip-off. As well as being too expensive in the first place, everything about the platform is designed to slowly eek more money out of your users by having them upgrade:- Having to pay for 10 users even though I only had 6- Not being able to change board permissions / make boards private unless on the 'PRO' plan (sorry but that should NOT be a pro feature)- Rapidly running out of credits to do everyday things within the platformIf you're going to charge so much you should at least try to ensure you have an innovative product. I've just moved over to ClickUp at a quarter of the price and the tool does everything Monday.com does. Even allowed me to migrate everything across.You seriously need to look at your pricing model.",3 reviews,True,<reviewer.Reviewer object at 0x7f5d16ba72d0>
,Jamie Serafi,5 stars: Excellent,Great company,"Great company, great product, great customer service!",2 reviews,True,<reviewer.Reviewer object at 0x7f5d16fc9bd0>
,Lisa Kernow,2 stars: Poor,I USED to love Monday.com,"I love using Monday.com. Great software, really well designed and makes projects and remote work easy! However i'm self employed, with a start up business - I have a 2 person basic account (£20 a month) which works really well for me and allows me to occasionally share boards with clients. I've been using the basic account but wanted to upgrade to the pro account for improved functionality, however I can now only have a five person account as a minimum with a ridiculous price tag of £69 a month! HUGELY disappointed that Monday.com has decided to effectively close off its software to users like me (I appealed to customer service to upgrade to pro on my current two person account but no positive help). Its hugely short sighted of Monday.com - as many small businesses grow into larger ones who would roll out the system as new people joined. By increasing the bill so much for startups like mine they are effectively forcing me to find a new system, and having to move for such negative reasons means I will not come back to them in the future, which is surely missing a huge organic marketing opportunity. Very short sighted and unsupportive of small businesses and sole traders when the difficulties of the pandemic really call for the absolute opposite approach. I'm really sad about this because I've always promoted Monday.com to all my clients and friends as a fantastic tool.",1 review,True,<reviewer.Reviewer object at 0x7f5d16ba7350>
,Daniel Ehlen,1 star: Bad,I've reset our password to the CRM 3…,I've reset our password to the CRM 3 times and still can't access it.  Garbage CRM with no support getting back to me about our issue.,1 review,True,<reviewer.Reviewer object at 0x7f5d16fc9d50>
,Jo R.,4 stars: Great,Great  Customer Service,"I have a very small business.  I switched from Trello, since I needed reliable alerts for my project and Trello could not provide that.  While, Monday.com did not have the exact set up I wanted, I was very impressed with how tech and customer service worked with me to meet my needs.  I have no trouble with payment so far although the cost is somewhat high for me.    I would recommend them highly.",1 review,True,<reviewer.Reviewer object at 0x7f5d16ba7410>
,tony johnson,1 star: Bad,OVER PRICED SCAM.,"Listen Monday, we're a company of 2 and you're focusing us to pay for 5. It's unfair and you need to offer something for small businesses. 1* for you.",2 reviews,True,<reviewer.Reviewer object at 0x7f5d16fc9bd0>
,Mat Zan,1 star: Bad,I hope they go bankrupt,As a small business owner I feel harassed by the amount of ads that this company runs online.I'm so sick of it. I never seen a more repetitive commercial. I hope they go bankrupt.M.,3 reviews,True,<reviewer.Reviewer object at 0x7f5d16ba74d0>
,Carlos Lozano,3 stars: Average,We are a small business from Mexico,"We are a small business from Mexico. The service is great, but the payment system sucks, at least in Mexico. Recurring payments always fails and the service is restricted upon payment delay causing a lot of trouble specially at the operations department. Every month the support team has to DELETE our account and set it up again in so we can continue using the platform.",1 review,True,<reviewer.Reviewer object at 0x7f5d16fc9d50>
,RsjKeeley,2 stars: Poor,Poor billing gateway/mechanic KILLING this tool,"Sorry to leave a bad review for such a great tool. But I have a Company of 30+ and growing utilising Monday.com, and we have the correct billing info added to our dashboard. However, we continuously get blocked from the tool (third time in last 30 days) because the billing info is 'incorrect'. I contacted my bank, and no attempt was made to take the funds by Monday. I contacted Monday.com and they promised to fix. Sadly, two weeks later, tonight we are again blocked again due to Monday.com's poor billing mechanism/gateway. Sadly we are close to being forced away from what could be a brilliant tool (if we could rely on accessing it). Very disappointing and embarrassing for me in front of my employees.",41 reviews,True,<reviewer.Reviewer object at 0x7f5d16ba7310>
,Casimir de Hauteclocque,1 star: Bad,They force to pay,"I started using it to manage todos and was happy with it.I thought ""hey, this is great, and they advertise that the basic plan costs €8/month, so it ok ; if I am happy, I'll pay for it""But after the end of the trial period, I realised that it was written ""€8/mo/user , for 5 users minimum"" in tiny letters...I got robbed...",1 review,True,<reviewer.Reviewer object at 0x7f5d16fc9d50>
,Bill Maslin,2 stars: Poor,Not a CRM at all.,"If you're after a CRM, don't waste your time with monday.com. It is just a glorified spreadsheet. They claim it to be a great CRM solution, yet it lacks so many fundementals that even a basic hosted CRM should have.Add the pricing to the lack of functionality and its just not work it.If you use a spreadsheet to record your leads and track simply status updates and who is looking after the lead, then this is great for you. But it really ends there.So it's simply misleading to on the part of monday.com to claim its a great CRM and has wasted so much of my time seeing if its a good fit.",4 reviews,True,<reviewer.Reviewer object at 0x7f5d16ba74d0>
,allison cornelius,1 star: Bad,VERY POOR SUPPORT DURING SALE AND CONFLICTING QUOTES,"We are a large nonprofit organization and started reviewing collaboration and project flow software about a month ago. We had narrowed it down to Wrike and Monday.com. Overall our leadership team preferred Monday.com due to the simplicity of the design, the price, the library of ready-to-use templates, and what looks to be an easy and intuitive user experience. However, the contrast between how these two companies have handled us as a potential customer has been remarkable and that’s what worries me.In my experience if a company cannot support the selling process, when you are trying to give them your money, then it probably won’t be much better after the sale.Monday.com gave us a trial period which they extended during the vetting process. They invited us to participate in a very, very large group demo which was not conducive to Q&A. We took several online tutorials and were sold on how easy Monday.com would be to learn, the design and feel, and their large library of ready-to-go templates. But we couldn’t figure out how we would structure our departments within the software and I could not see how the Senior Leadership Team would be able to get a quality 45,000 foot view of the organization’s work. It looked to me like we could end up with basically what equates to tons of task lists on steroids.Every time we submitted a question to Monday.com, we were doing it by email and communicating to someone different. That made choosing the right plan a bit difficult. Nevertheless, we decided to purchase Monday.com PRO LEVEL, and we asked for the NGO quote for the Pro Level.After several days of not getting a reply, we requested again. We then received a call from a 3rd party sales rep. When we attempted to call her back, there was no way to leave a voice mail. When we finally reached her, she told us she didn't know a lot about the details of the software (huh?) but that it sounded like we might actually need the higher Enterprise level. We looked at the features of Enterprise and realized Pro would not work for our needs. We then submitted another request for the NGO quote for Enterprise. We got that quote in writing a day later. When we attempted to follow the directions sent with the quote to purchase the product, the system required us to submit yet another contact form - which we did.We then received an email with a totally different price than the one sent the day before (about $8K-$10K higher!). We asked why we had been given two different quotes. Now during all this time, we are corresponding or speaking to Elisa, Erick, Helen, Lauren, Fanny, Tammy, and Noreply – the Customer Service Team. And that's while I am just trying to buy the product?Monday has a beautiful product that we liked better, but if they cannot answer simple questions accurately (like how much is it? and what do we need?) during the sales phase, I fear their support post sale will not be much different. It has been incredibly inefficient.In contrast, Wrike assigned one salesperson who did a live demo with our leadership team. She answered tons of questions and mined for more. Wrike also gave us a trial period and extended it. We vetted Wrike thoroughly and while we preferred some of its features, we worried it was far too expensive and too complex for our needs. It looked like a steep learning curve for our team. Wrike does not have lots of templates and we would have to make our own – we worried it would take too long to get it up and running.But during the sales process the Wrike rep has answered every question thoroughly and within a couple of hours, sometimes minutes. She has called us every day wanting to discuss their product's features and benefits against Monday.com's.My dad always told me when purchasing IT to never confuse sell with install. In this instance Monday.com does not even seem to be able to sell.Back to the drawing board.",1 review,True,<reviewer.Reviewer object at 0x7f5d1786ab90>
,Jason Reynolds,2 stars: Poor,Terrible user interface,"I've started using Monday recently as a client was already using it for design and development sprints. I must say, the user interface is truly awful to use. This coming from a UX/UI designer of 15 years.",14 reviews,True,<reviewer.Reviewer object at 0x7f5d16ba7250>
,Peter Riisgaard Andresen,2 stars: Poor,Monday use a lot of time on YT ads.,"Monday do know how to youtube ads that shows what they can, but make it seems like i can much more.It have time tracking. But:No way to make a rule about only one time tracking at the time. If you want to change task midt work, you will need to stop tracking on your current task and then start tracking on the next task.Should you track two task at the same time. There is no where to get an overview of your currenct time tracking sessions. So hope you do not have to many workspaces.When you find your session and want to change it to the currect time, will you an everyone else need to reload there browser to get the update in there statics page.Do not use Monday if time tracking is important for you. Either look for something else, or find a system that you can embed into Monday.com instead.I would love to see an overview of all my tasks in deadline order. I can't. I can see an overview of all my tasks for max 1 year ahead. But not for more then 10 workspaces at the time. I could search for my name in the search menu. But there is no way to order sorte the tasks.For small companyes this would not be a problem. But if you need to make pipeline for the next 2 years with over 1000 tasks. Well you are not going to have a good time with Monday.Support is fast at replying. 1-2 hours. I guess they have follow the sun support.But i fine my self asking for at feature or asking about a bug, and then getting told a solution, that do not fit the feature or fixing the bug.I have to ask them to stop talking about other features, before they inform me that the software can not fulfil my request.I also get a new support person every answer. Not a big deal, but I do get ask what my request is more the one time in the threat. Seems like there support is to busy to read the old messages in the support ticket.Monday have some good features. But all of them feel 80% done. They want to seem to be this 100% dynamic todo management software. But only 100% dynamic in 40% of the features. The rest is limited or do not work.If Monday had used maybe 50% of there youtube ad budget on testing and polish of there software, then maybe it would have been something i could requirement. Right now, is Asana + Everhour a better solution. Only part Asana is missing that Monday have is a workload tool and a proper timeline/milestone tool.",1 review,True,<reviewer.Reviewer object at 0x7f5d16fc9d50>
,Miles,5 stars: Excellent,Finally,"Finally, an organizer that I love. A bit pricey for what it is, but the simplicity and ease of use are unmatched!",5 reviews,True,<reviewer.Reviewer object at 0x7f5d16ba7410>
,Efrain Torres,1 star: Bad,Paid $689.77 for Pro Yearly for 5…,Paid $689.77 for Pro Yearly for 5 people on 10/19/2019. 11/11/2019 I needed 10 users. I was told log into my account and select 10 Users Pro Monthly and I would be charged the difference monthly. I wasn't. I was charged for the full 10 users monthly and my 5 Users Pro Yearly has apparently gone to waste.When I wanted to go back down to 5 users which I have already paid for I switched to 5 Pro Users on 04/21/2020. I was charged $77.94 USD. Not sure why if I had already paid for it.It renewed 05/21/2020 for 77.94 USD again. I asked support why I was being billed when I had already paid for the 5 Users Pro Yearly. They told me to go into the billing and switch from Monthly to Yearly.I was charged another $689.77..? They need to fix their billing. I have requested a refund and will be moving to another platform.,1 review,True,<reviewer.Reviewer object at 0x7f5d16f5cc50>
,Rob co Dam,5 stars: Excellent,I have been using this tool for a few…,I have been using this tool for a few months now and can say that it has been the best switch I made in the past year. It works very intuitive and is one of the most user-friendly platforms out there. I have implemented this in my company  and all my workers know how to use it without any explanation to do!,3 reviews,True,<reviewer.Reviewer object at 0x7f5d168f5310>
,Mark Q,1 star: Bad,Beware: their user-hostile pricing is designed to overcharge you!,"They force you to purchase plans in increments of 5 teammates. That means if I have 6 people on my team I'm forced to buy a plan for 10 teammates which is literally double the cost for 1 more person.This is a user-hostile pricing structure that is purposefully designed to overcharge businesses.I wrote in to their customer service and complained. Their solution was to offer me a 10% discount on a yearly plan.Did you catch that? Their solution to overcharging me was to ask me to spend $1,100 to be locked in to a year of service instead of $120/mo when we haven't even had enough time with the service to know if it works well for our use case.Super tone-deaf.From a software usage perspective, so far it's just OK. It's a bit buggy and slow and they have a lot of nagging alerts prompting you to do walkthroughs which are annoying. Also, even though we've already paid for a level of service, there's a permanent ""Upgrade"" button in the UI that doesn't go away, prompting you to get a higher tier of service. Overall not a great experience and makes me feel gross about using it. We're looking at alternatives now.",1 review,True,<reviewer.Reviewer object at 0x7f5d16f5c310>
,susan navarro,5 stars: Excellent,I love Monday.com It keeps me organized…,I love Monday.com It keeps me organized and informed of what my coworkers have going on.,1 review,True,<reviewer.Reviewer object at 0x7f5d168f53d0>
,Vittorio,2 stars: Poor,Poor customer service,"The system is easy to use and intuitive, however we are on a Pro package and the customer service seems to be terrible, hours to get a reply from the help desk so no support of any sort in setting up.I was expecting to be able to set up levels of permissions but this is only available on the Enterprise package.Just started but really not sure we made the right choice",1 review,True,<reviewer.Reviewer object at 0x7f5d16f5cc50>
,jan rezendes,5 stars: Excellent,Monday.com is so easy to use and has so…,Monday.com is so easy to use and has so many features to help the office stay connected even when we are not near each other.,1 review,True,<reviewer.Reviewer object at 0x7f5d168f5550>
,Customer,1 star: Bad,Manic Monday,"Really awful and inflexible tool, we really tried to engage with the tool as a team and we have been using it a year and most people have stopped using it. I think the biggest problem we had was the plans were really overpriced. Organising projects shouldn't be as complicated as this, we can do it better with easier to use tools.",2 reviews,True,<reviewer.Reviewer object at 0x7f5d16f5c310>
,Evan Snyder,4 stars: Great,there's a catch,"It is a super super helpful software, but despite all of it's nice features, you have to pay, unlike for some other softwares like this. I totally get it, great software=pay money. But there are some people that don't have the extra cash in their pockets. If you do, Awesome, definitely choose this software. But if you aren't willing or don't have the money to pay $96 a year for the STARTER PLAN, then try something else.",1 review,False,<reviewer.Reviewer object at 0x7f5d168f53d0>
,Asbjørn Rørvik,2 stars: Poor,Begs for even more money after you have purchased a year.,"Been using it for some month. Not really that great compared to other ""to do"" apps. It begs for money, even after i have purchased 1 year membership.Now i cant use my account, because i need to update my paypal account even though i have 10 month left.Would not reccomend, because it is does not integrate with other apps like the others do.Does work as an to do list.",1 review,False,<reviewer.Reviewer object at 0x7f5d16f5c310>
,Cynthia Cherise Murphy,5 stars: Excellent,POWERFUL Software and Heart-Based Company with Colorful Personality,"I started using Monday during my 200 hours internship at a non-profit in October 2019. Seeing how powerful this program we pitched it to our Data internship team for Assuaged, Inc. They spent about a week trying to figure out the type of software we needed to productively build database systems and everyone concluded to Monday for a variety of reasons. Some of the features they have do not exist on other platforms.We are finally able to organize all the tasks in one area. The colors help maintain fluidity and balance and the software itself allows us to maintain organization during times of having to handle multiple projects and tasks without losing where we last left off.We have imported several Excel spreadsheets successfully and now we can move items from ideation stages, to creation stages, to completion/published stages. Monday is systematically operational and effective across all levels!Also, the support is out of this world, this company truly cares about the user and user experience, they prioritize your satisfaction.Monday's services are unparallel to any other project management tools by far in terms of time, deliverability and especially by offering the whole package at a much cheaper cost.NOW our team can interact effectively and we can better coordinate without the use of google spreadsheets which can often take longer getting things done opposed to using Monday conveniently from your desktop.Many quotes say Mondays are Mondays but with Monday we now love Mondays! Thank you Monday!!",5 reviews,False,<reviewer.Reviewer object at 0x7f5d16f5cc50>
,Harrison Goldman,5 stars: Excellent,amazing easy to use,"amazing easy to use! on both laptop and phone, great for any team to join up!",2 reviews,False,<reviewer.Reviewer object at 0x7f5d16f5c250>
,Tyler,5 stars: Excellent,User friendly dashboard and easy to use,"The dashboard is user friendly on both mobile (app) and desktop. Easy to pick up and start using from day 1 with minimal training. Also super convenient to upload your own spreadsheets, color code, etc. From an organization and communication standpoint, I highly recommend!",1 review,False,<reviewer.Reviewer object at 0x7f5d168f5510>
,customer,5 stars: Excellent,Really easy to use,Really easy to use. Great to have all information in one place for a whole team to work from.,2 reviews,False,<reviewer.Reviewer object at 0x7f5d168f54d0>
,Janice Haines,5 stars: Excellent,Useful tool for any project you have,Really useful tool overall and it's great that you can customize your projects into whichever steps you choose. I also like that you can edit times whenever needed in case there is ever an error or you forget to start the timer on a certain step. Would recommend!,1 review,False,<reviewer.Reviewer object at 0x7f5d168f5250>
,Maximus,5 stars: Excellent,Great for team work !,"I love Monday. I've been using Trello, click up or other solutions.Monday seems to be best at the moment for me and my team.",1 review,False,<reviewer.Reviewer object at 0x7f5d168f5510>
,Mark Oakes,5 stars: Excellent,Really useful tool,"Really good tool to organise projects and upcoming work.Upload files and await approval if needed, can be used anywhere.We use it primarily for marketing but it can be used for projects across the board.",1 review,False,<reviewer.Reviewer object at 0x7f5d168f5590>
,STH,5 stars: Excellent,I've run my operations and sales team…,I've run my operations and sales team out of Monday for over six months. It was so easy to get them using it and so useful in demonstrating the value of our team.,1 review,False,<reviewer.Reviewer object at 0x7f5d168f5250>
,kyleagencyservicegroup,5 stars: Excellent,Monday is a really great platform to…,Monday is a really great platform to keep things in order. I've loved using it!,1 review,False,<reviewer.Reviewer object at 0x7f5d16ba7190>
,Jenny,4 stars: Great,Monday,Great app for planning work particularly within a team. Intuitive to use and the clean design is easy on the eye. Recommended,2 reviews,False,<reviewer.Reviewer object at 0x7f5d168f5450>
,Uk Fulfilment,2 stars: Poor,Can't talk on the phone to them,"Can't talk on the phone to them, very hard to communicate problems with the system on the phone some times",1 review,False,<reviewer.Reviewer object at 0x7f5d168f5490>
,Val,4 stars: Great,Thank you Monay.com,Monday helped us to clarify project statuses and keep track of our active projects. Thank you monday.com team!,2 reviews,False,<reviewer.Reviewer object at 0x7f5d16ecaf10>
,Ash,5 stars: Excellent,Brilliant tool!,Brilliant tool for working collaboratively within our team.Awesome for setting deadlines and keeping on top of tasks.Great way to manage team members and ensure they’re being productive!,1 review,False,<reviewer.Reviewer object at 0x7f5d16693350>
,Nick Ledue,5 stars: Excellent,My company has used a plethora of SaaS…,My company has used a plethora of SaaS platforms over the years and I have a lot of experience with task based management systems. Monday is the first platform I have found that allows us to cover a number of needs all under one hood. From project management to daily task organization all the way to recruitment and client engagement. It's simple to use but also allows for integrations across the other platforms we use. Would recommend across the board to anyone!,1 review,False,<reviewer.Reviewer object at 0x7f5d16eca690>
,John B,5 stars: Excellent,Monday.com has helped our company…,"Monday.com has helped our company become more productive. We are a small company and needed a good, task-based system for time management. The flexibility of Monday.com has really allowed us to free up our email inboxes of reminders and the color-coding and layout really helps us see at a glance what is most important.",1 review,False,<reviewer.Reviewer object at 0x7f5d16693050>
,Patrick Krupa,5 stars: Excellent,The best project management software so far (and I used plenty).,"I used Trello, Basecamp, Asana, Jira, Meistertask and many others. And then Monday came and it was a no-brainer. The advantage is very simple - it wins by flexibility. You can basically make Monday do anything that other packages can do, and more, by customising it to your needs. Forms and timelines are a very nice addition, so now we run the roadmap on it, internal feedback and support system, almost everything.It's not perfect yet but I'm sure they are working on it and the limitations are insignificant. I wish for more colour options and column types, and text description for the task groups and it's super annoying when cursor jumps to the end of the line while typing the task name, but these are very minor matters.",2 reviews,False,<reviewer.Reviewer object at 0x7f5d16eca390>
,Tom Parkinson,5 stars: Excellent,Infinite stars,"Infinite stars! If I could ‘give’ more stars, I would!Monday.com is essential in our business. We use it for Project Management, Product Management, Customer Success (involving customers in our tracking of their desired outcomes), Marketing plans, data capturing from our website (Lead generation, enquires etc), retention/churn tracking and general to-do lists.This tool does everything! It underpins our business processes.Take a look, I’m sure you’ll love it too!",2 reviews,False,<reviewer.Reviewer object at 0x7f5d16693410>
,darla weaver,4 stars: Great,I really like Monday,"I really like Monday, although I feel like there should be more automations and maybe an easier process to setting things up.",1 review,False,<reviewer.Reviewer object at 0x7f5d16eca690>
,Laura W,5 stars: Excellent,Where would we be without Monday.com?!,"Ah Monday.com where would we be without you?!I have been using Monday.com for a couple of years now and implemented it at my current company when I joined about 6 months ago. It has transformed the way projects are handled internally. There has been a significant increase in accountability, and the number of goals and tasks that are marked as complete is increasing every day. We have more visibility across the company and a more organised and happy team. All thanks to Monday.com.The integrations with some of our existing systems have reduced the amount of manual admin, and there has been a clear improvement in workflows. What originally started as a suggested tool to track internal projects, is now used company-wide from personal to-do lists, employee onboarding, hiring, and right through to large scale projects.I've had nothing but positive feedback from the team, and recommend it to pretty much everyone!",1 review,False,<reviewer.Reviewer object at 0x7f5d16693110>
,Aaron B,5 stars: Excellent,Stay on track with Monday.com,Very helpful Website to help stay on track throughout the work week! The phone app is my favorite!,1 review,False,<reviewer.Reviewer object at 0x7f5d16ecaf10>
,Claire Kay,5 stars: Excellent,Couldn't live without it!,Monday.com became a critical business tool in my business in a very short time.  Now we couldn't live without it!  We use it as a CRM and also to track orders through production stages.  The whole system is easy to use and very visual.  We love it!,1 review,False,<reviewer.Reviewer object at 0x7f5d16693410>
,Louise Theron-Marquez,5 stars: Excellent,Monday.com - Very effective organisational and communication tool.,"As a small business we started using Monday to allow us to better track, monitor and organise tasks associated with our own business as well as clients/contracts that we work on and manage.Using Monday has enabled us to better communicate in real time but also allows us to log updates against tasks so that everyone is aware of progress on all tasks at any point. There are also a lot of features available that allow you to add settings against tasks which include assigning a task to a specific person, setting priorities for a task, logging dates, setting timelines and progress trackers, adding links, tags, ratings and votes and so much more.Monday is very accessible and easy to use, with clear explanation and guidelines on how to use all the features available.I would certainly recommend Monday.com to other small businesses as a very effective organisational and communication tool.",1 review,False,<reviewer.Reviewer object at 0x7f5d16ecaf10>
,zachary,3 stars: Average,SYSTEM,really well orginized system could use a item search across all boards,1 review,False,<reviewer.Reviewer object at 0x7f5d16693110>
,FM,5 stars: Excellent,Very easy to use,,1 review,False,<reviewer.Reviewer object at 0x7f5d166933d0>
,shane cox,5 stars: Excellent,Easy and Intuitive,"Configuration is a breeze, use is intuitive, and visuals provide a great quick reference for statuses. Very nice!",1 review,False,<reviewer.Reviewer object at 0x7f5d16693310>
,Marla B,4 stars: Great,Monday is a great visual way to get…,Monday is a great visual way to get things done.,1 review,False,<reviewer.Reviewer object at 0x7f5d16693110>
,Michael,5 stars: Excellent,Simplicity,"Monday has made organizing simple... simply said. As part of a thriving marketing agency, there are always constant moving parts and changing in timelines. Scheduling things and ensuring that tasks are well organized and completed are a challenge. Monday's user friendly and color coded features help make simplicity possible.",1 review,False,<reviewer.Reviewer object at 0x7f5d16693410>
,jerry,5 stars: Excellent,Great user interface,"Great user interface, the app works flawlessly, best investment ever",1 review,False,<reviewer.Reviewer object at 0x7f5d16693110>
,Colby Taylor Criscitello,5 stars: Excellent,We LOVE Monday.com,My firm uses monday.com for all our projects and client management. We are currently in the referral program and advise our current network to use mondya.com to the fullest. Great platform!,1 review,False,<reviewer.Reviewer object at 0x7f5d16eca690>
,Eric Wilkins,5 stars: Excellent,Great tool,Great tool. You can run every aspect of your company in it if you want. The best part is that Version 2.0 looks to be a real advancement as well.,1 review,False,<reviewer.Reviewer object at 0x7f5d16693410>
,Freddie,5 stars: Excellent,Great service for teams and…,Great service for teams and collaboration.,1 review,False,<reviewer.Reviewer object at 0x7f5d16693110>
,Conrad H,5 stars: Excellent,Great platform to organize and track…,Great platform to organize and track multiple jobs and there progress.  Simple and easy to use.,1 review,False,<reviewer.Reviewer object at 0x7f5d168fee10>
,adrienne zimbro,5 stars: Excellent,After testing out a few different…,"After testing out a few different project and team management options, Monday sold me with their usability and simplicity. I find their interface clutter-free and modern in comparison - and my team members have equally as enjoyed transitioning client projects over to this program! For me, the monthly cost has been so worth the benefits for my business.",1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a490>
,David Ward,5 stars: Excellent,Fantastic scalable software,"Fantastic scalable software, whether using it as a task list for shopping or managing an R&D project.I’d recommend the software for anyone looking to better manage their time.",1 review,False,<reviewer.Reviewer object at 0x7f5d168fe590>
,Vincent Mantia,5 stars: Excellent,Monday.com Alternatives?...NONE!,"After reviewing Monday.com vs other competitors, I chose Monday.com for the look, feel and overall ease of use across both of my teams.  Using Monday.com has helped us track all issues, track and collaborate on projects and communicate faster.  Overall, a Win-Win!  Thank you Monday.com.  Oh, and to point out, the staff and support are both very responsive and are willing to assist every step of the way!  I highly recommend Monday.com for project management and collaboration!  Next, I would love to see integrated messaging, like Teams or Slack to add the functionality of instant messaging!",1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a1d0>
,Dave,5 stars: Excellent,Excellent system,"Excellent system, provides an organised channel to assign tasks and update job status. Great business tool which has really aided communication and efficiency.",1 review,False,<reviewer.Reviewer object at 0x7f5d168fee10>
,Aliany,5 stars: Excellent,Excellent project management software,With monday.com it is very easy to track projects and their progress.  It offers a great set of tools and features that allow you to easily organize the workflow with the team.,1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a550>
,Chelsea McClain,5 stars: Excellent,Monday.com is my favorite productivity tool,Monday.com is so easy to use! It keeps my ever-growing task list more organized than any other tool I've used. I love how I can completely customize each board since my job requires varied tasks that don't flow the same way from start to finish.,1 review,False,<reviewer.Reviewer object at 0x7f5d168fe590>
,kpatel,5 stars: Excellent,Good way to schedule your week and very…,Good way to schedule your week and very interactive,1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a310>
,Kylie,5 stars: Excellent,Key for Fully Remote Team,Our team is fully remote (10 people) so being able to see where projects stand and access important documents without having to message someone for a link is so key!,1 review,False,<reviewer.Reviewer object at 0x7f5d168fee10>
,E. I.,5 stars: Excellent,Works well,"Works well, lots of customization to fit my needs. Anything that goes wrong can just boil down to user error.",1 review,False,<reviewer.Reviewer object at 0x7f5d16c2a550>
,CJ,5 stars: Excellent,The platform is highly intuitive and…,The platform is highly intuitive and flexible to meet multiple use cases. The automation take a lot of burden off users to incorporate manual updates.,1 review,False,<reviewer.Reviewer object at 0x7f5d168fe290>
